ID;GENERO;CASADO;EDAD;GRADUADO;PROFESION;EXPERIENCIA LABORAL;GASTO DEL CLIENTE;TAMAÑO FAMILIA;CATEGORIA ANONIMA DEL CLIENTE
462503;Masculino;Si;51;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
462508;Masculino;Si;35;Si;Enfermeria;1.0;Bajo;7.0;Cat_4
462512;Femenino;Si;32;No;Entretenimiento;1.0;Medio;2.0;Cat_4
462517;Femenino;Si;39;Si;Dueño de casa;9.0;Alto;4.0;Cat_6
462518;Femenino;No;25;No;Enfermeria;1.0;Bajo;6.0;Cat_5
462519;Masculino;No;20;No;Enfermeria;0.0;Bajo;5.0;Cat_4
462521;Femenino;No;33;No;Dueño de casa;9.0;Bajo;1.0;Cat_6
462522;Masculino;Si;36;No;Ejecutivo;0.0;Medio;5.0;Cat_4
462524;Femenino;Si;35;Si;Doctor;1.0;Bajo;2.0;Cat_6
462525;Femenino;Si;42;Si;Artista;1.0;Medio;2.0;Cat_6
462526;Femenino;Si;52;Si;Artista;2.0;Medio;5.0;Cat_6
462529;Femenino;Si;42;Si;Ingenieria;1.0;Bajo;2.0;Cat_6
462531;Femenino;Si;57;No;Dueño de casa;1.0;Alto;2.0;Cat_6
462533;Femenino;No;30;Si;Entretenimiento;1.0;Bajo;3.0;Cat_6
462538;Femenino;Si;73;Si;Abogado;1.0;Alto;2.0;Cat_6
462541;Masculino;Si;66;Si;Ingenieria;3.0;Alto;2.0;Cat_6
462542;Femenino;Si;62;Si;Artista;9.0;Medio;5.0;Cat_2
462543;Femenino;Si;36;Si;Artista;4.0;Bajo;1.0;Cat_3
462545;Masculino;No;33;No;Ingenieria;0.0;Bajo;3.0;Cat_4
462554;Masculino;No;28;No;Enfermeria;0.0;Bajo;8.0;Cat_4
462561;Femenino;Si;48;Si;Artista;3.0;Medio;2.0;Cat_6
462563;Femenino;Si;53;Si;Artista;1.0;Medio;2.0;Cat_6
462566;Femenino;Si;27;No;Doctor;1.0;Bajo;Tens;Cat_3
462577;Femenino;Si;71;No;Marketing;0.0;Alto;2.0;Cat_4
462578;Masculino;Si;35;Si;Artista;9.0;Medio;2.0;Cat_4
462580;Femenino;No;41;Si;Artista;0.0;Bajo;1.0;Cat_4
462584;Femenino;Si;39;No;Entretenimiento;0.0;Bajo;4.0;Cat_4
462587;Femenino;Si;79;No;Abogado;1.0;Alto;2.0;Cat_4
462589;Femenino;No;29;No;Ingenieria;9.0;Bajo;8.0;Cat_4
462595;Femenino;No;33;Si;Artista;7.0;Bajo;7.0;Cat_4
462596;Femenino;No;31;No;Enfermeria;0.0;Bajo;Tens;Cat_4
462600;Masculino;Si;25;No;Ingenieria;4.0;Medio;3.0;Cat_4
462607;Femenino;Tens;43;No;Ingenieria;2.0;Medio;3.0;Cat_4
462609;Femenino;Si;52;No;Doctor;4.0;Bajo;1.0;Cat_4
462611;Masculino;Si;41;No;Ejecutivo;0.0;Alto;7.0;Cat_4
462612;Femenino;Si;27;No;Doctor;1.0;Alto;6.0;Cat_4
462613;Femenino;Si;39;No;Ingenieria;1.0;Medio;5.0;Cat_4
462615;Masculino;No;32;No;Doctor;3.0;Bajo;7.0;Cat_4
462617;Masculino;No;19;No;Enfermeria;1.0;Bajo;5.0;Cat_4
462619;Masculino;Tens;58;No;Tens;1.0;Alto;Tens;Cat_4
462625;Masculino;No;30;Si;Artista;1.0;Bajo;3.0;Cat_4
462626;Femenino;No;31;Si;Ingenieria;0.0;Bajo;6.0;Cat_4
462632;Femenino;Si;43;No;Ingenieria;1.0;Medio;4.0;Cat_4
462637;Femenino;Si;63;No;Marketing;1.0;Medio;6.0;Cat_4
462643;Femenino;Si;37;Si;Ingenieria;1.0;Medio;3.0;Cat_4
462654;Masculino;Si;37;No;Artista;0.0;Medio;6.0;Cat_4
462658;Femenino;Si;31;Si;Dueño de casa;9.0;Medio;2.0;Cat_4
462668;Femenino;No;38;Si;Artista;4.0;Bajo;1.0;Cat_6
462669;Femenino;Si;41;Si;Entretenimiento;1.0;Alto;6.0;Cat_6
462678;Femenino;Si;45;Si;Artista;3.0;Medio;3.0;Cat_6
462680;Masculino;Si;35;Si;Doctor;1.0;Medio;4.0;Cat_6
462683;Femenino;Si;43;No;Ingenieria;1.0;Bajo;5.0;Cat_1
462685;Femenino;No;33;No;Enfermeria;1.0;Bajo;3.0;Cat_4
462687;Masculino;No;26;No;Dueño de casa;14.0;Bajo;3.0;Cat_3
462692;Femenino;Si;39;No;Artista;1.0;Medio;2.0;Cat_6
462696;Masculino;Si;49;No;Artista;1.0;Alto;2.0;Cat_6
462697;Masculino;Tens;47;No;Tens;0.0;Medio;2.0;Cat_6
462702;Masculino;Si;53;No;Entretenimiento;1.0;Medio;4.0;Cat_4
462704;Masculino;Si;52;Si;Ejecutivo;5.0;Alto;5.0;Cat_6
462705;Femenino;Si;66;No;Abogado;0.0;Medio;2.0;Cat_6
462716;Masculino;No;26;No;Entretenimiento;6.0;Bajo;2.0;Cat_4
462720;Masculino;Si;38;Si;Marketing;1.0;Bajo;5.0;Cat_6
462722;Femenino;No;25;No;Dueño de casa;1.0;Bajo;4.0;Cat_6
462723;Femenino;Si;53;No;Artista;8.0;Medio;2.0;Cat_6
462727;Femenino;Si;87;No;Abogado;0.0;Alto;2.0;Cat_6
462729;Masculino;No;28;No;Enfermeria;1.0;Bajo;2.0;Cat_6
462731;Femenino;Si;37;Si;Artista;7.0;Alto;3.0;Cat_6
462732;Femenino;Si;42;Si;Artista;1.0;Bajo;1.0;Cat_6
462735;Femenino;Si;25;No;Artista;1.0;Medio;2.0;Cat_1
462736;Femenino;Si;33;No;Ingenieria;6.0;Bajo;3.0;Cat_6
462738;Femenino;No;33;Si;Enfermeria;1.0;Bajo;3.0;Cat_2
462739;Masculino;Si;46;Si;Artista;1.0;Bajo;2.0;Cat_6
462743;Masculino;No;33;No;Enfermeria;2.0;Bajo;4.0;Cat_3
462746;Masculino;No;26;No;Entretenimiento;1.0;Bajo;3.0;Cat_6
462747;Masculino;No;32;No;Doctor;6.0;Bajo;4.0;Cat_6
462752;Femenino;No;25;No;Enfermeria;1.0;Bajo;1.0;Cat_6
462755;Femenino;No;18;No;Enfermeria;1.0;Bajo;Tens;Cat_6
462756;Femenino;No;22;No;Ingenieria;0.0;Bajo;4.0;Cat_6
462761;Masculino;No;19;No;Enfermeria;2.0;Bajo;4.0;Cat_6
462762;Masculino;Si;46;Si;Artista;0.0;Alto;4.0;Cat_6
462767;Masculino;No;19;No;Enfermeria;4.0;Bajo;4.0;Cat_6
462768;Masculino;Si;45;Si;Artista;0.0;Medio;3.0;Cat_6
462776;Femenino;Si;52;Si;Ingenieria;1.0;Medio;3.0;Cat_6
462785;Femenino;Si;42;Si;Ingenieria;1.0;Medio;5.0;Cat_3
462788;Masculino;Si;47;No;Entretenimiento;1.0;Medio;3.0;Cat_3
462792;Masculino;Si;45;No;Dueño de casa;1.0;Medio;4.0;Cat_6
462799;Masculino;No;32;No;Enfermeria;1.0;Bajo;Tens;Cat_5
462804;Masculino;Si;41;No;Ejecutivo;5.0;Alto;3.0;Cat_4
462807;Femenino;No;28;Si;Dueño de casa;1.0;Bajo;1.0;Cat_6
462810;Masculino;Si;37;No;Ejecutivo;9.0;Alto;4.0;Cat_6
462814;Femenino;Si;20;No;Ingenieria;8.0;Medio;2.0;Cat_5
462817;Femenino;Si;73;Si;Abogado;3.0;Bajo;1.0;Cat_6
462819;Masculino;Si;51;Si;Artista;0.0;Medio;3.0;Cat_6
462823;Masculino;Si;18;Si;Ingenieria;1.0;Medio;4.0;Cat_6
462824;Masculino;Si;42;No;Ingenieria;1.0;Medio;3.0;Cat_4
462826;Masculino;No;20;No;Enfermeria;1.0;Bajo;3.0;Cat_3
462827;Femenino;No;23;No;Doctor;0.0;Bajo;3.0;Cat_3
462834;Masculino;Si;31;Si;Dueño de casa;2.0;Bajo;2.0;Cat_1
462838;Femenino;Si;33;Si;Dueño de casa;1.0;Bajo;3.0;Cat_5
462841;Masculino;No;21;No;Enfermeria;9.0;Bajo;6.0;Cat_6
462845;Masculino;Si;51;Si;Doctor;5.0;Medio;7.0;Cat_6
462849;Masculino;Si;47;Si;Artista;0.0;Medio;4.0;Cat_6
462850;Masculino;No;20;No;Enfermeria;0.0;Bajo;4.0;Cat_6
462853;Masculino;No;21;No;Enfermeria;0.0;Bajo;2.0;Cat_6
462854;Masculino;No;22;No;Enfermeria;1.0;Bajo;3.0;Cat_6
462858;Femenino;No;32;Si;Ingenieria;9.0;Bajo;4.0;Cat_6
462861;Femenino;No;30;Si;Enfermeria;8.0;Bajo;1.0;Cat_6
462866;Masculino;Si;61;Si;Doctor;1.0;Bajo;1.0;Cat_6
462868;Masculino;Si;43;No;Entretenimiento;0.0;Medio;4.0;Cat_4
462869;Masculino;No;25;Si;Doctor;8.0;Bajo;1.0;Cat_6
462871;Masculino;Si;46;No;Entretenimiento;0.0;Medio;3.0;Cat_6
462872;Femenino;Si;53;No;Ingenieria;12.0;Bajo;2.0;Cat_3
462874;Masculino;Si;55;Si;Doctor;0.0;Alto;2.0;Cat_6
462887;Femenino;Si;42;No;Ingenieria;0.0;Bajo;3.0;Cat_6
462890;Femenino;No;26;Si;Marketing;11.0;Bajo;1.0;Cat_6
462891;Masculino;No;29;No;Enfermeria;0.0;Bajo;3.0;Cat_6
462894;Masculino;Si;39;Si;Artista;4.0;Medio;4.0;Cat_3
462900;Masculino;Si;38;Si;Artista;1.0;Medio;3.0;Cat_6
462903;Masculino;Si;69;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
462905;Femenino;No;25;No;Artista;6.0;Bajo;3.0;Cat_6
462914;Femenino;No;26;Si;Artista;4.0;Bajo;4.0;Cat_6
462920;Masculino;Si;51;No;Ejecutivo;0.0;Alto;5.0;Cat_6
462923;Masculino;Si;30;No;Dueño de casa;8.0;Medio;2.0;Cat_6
462925;Femenino;Si;28;No;Dueño de casa;1.0;Medio;2.0;Cat_3
462927;Femenino;No;33;No;Dueño de casa;8.0;Bajo;2.0;Cat_6
462936;Femenino;No;41;Si;Ingenieria;1.0;Bajo;1.0;Cat_6
462941;Masculino;No;71;No;Abogado;1.0;Bajo;2.0;Cat_6
462944;Masculino;Si;42;Si;Ejecutivo;5.0;Alto;3.0;Cat_6
462951;Masculino;Si;71;Si;Abogado;2.0;Bajo;1.0;Cat_6
462956;Masculino;Si;35;No;Artista;6.0;Medio;5.0;Cat_6
462958;Masculino;No;28;No;Marketing;0.0;Bajo;5.0;Cat_6
462963;Masculino;Si;31;Si;Artista;1.0;Medio;2.0;Cat_3
462966;Masculino;Si;43;Si;Artista;2.0;Medio;3.0;Cat_6
462968;Femenino;Si;77;No;Abogado;0.0;Alto;2.0;Cat_6
462971;Femenino;Si;71;Si;Ingenieria;0.0;Bajo;1.0;Cat_6
462976;Femenino;Si;47;Si;Ingenieria;0.0;Medio;2.0;Cat_6
462981;Femenino;No;26;No;Dueño de casa;9.0;Bajo;1.0;Cat_6
462982;Masculino;Si;40;No;Doctor;4.0;Medio;4.0;Cat_6
462983;Femenino;Si;72;Si;Abogado;0.0;Alto;2.0;Cat_6
462984;Femenino;Si;73;Si;Artista;1.0;Alto;2.0;Cat_6
462986;Masculino;No;26;Si;Enfermeria;1.0;Bajo;6.0;Cat_3
462992;Femenino;Si;57;Si;Ingenieria;1.0;Alto;3.0;Cat_3
462993;Masculino;Si;30;No;Artista;1.0;Medio;3.0;Cat_6
462994;Femenino;Si;36;No;Artista;1.0;Medio;3.0;Cat_6
462998;Masculino;Si;52;No;Entretenimiento;10.0;Medio;4.0;Cat_6
463003;Masculino;Si;42;Si;Artista;3.0;Medio;2.0;Cat_6
463012;Masculino;Si;52;No;Ingenieria;1.0;Bajo;1.0;Cat_6
463020;Masculino;Si;28;Si;Artista;0.0;Medio;3.0;Cat_1
463023;Femenino;Si;43;No;Dueño de casa;7.0;Bajo;1.0;Cat_6
463024;Masculino;No;43;Si;Artista;1.0;Bajo;1.0;Cat_6
463028;Masculino;No;25;No;Doctor;0.0;Bajo;4.0;Cat_6
463030;Masculino;Si;52;Si;Ejecutivo;1.0;Alto;3.0;Cat_6
463034;Femenino;No;28;Si;Dueño de casa;9.0;Bajo;1.0;Cat_6
463037;Masculino;Si;56;Si;Entretenimiento;0.0;Medio;4.0;Cat_6
463039;Masculino;Si;38;No;Ejecutivo;12.0;Alto;7.0;Cat_6
463040;Masculino;Si;83;No;Abogado;1.0;Alto;2.0;Cat_6
463044;Masculino;Si;82;Si;Abogado;1.0;Alto;2.0;Cat_6
463047;Masculino;Si;32;Si;Dueño de casa;8.0;Bajo;Tens;Cat_6
463051;Femenino;No;35;Si;Dueño de casa;12.0;Bajo;1.0;Cat_6
463052;Masculino;Si;40;Si;Marketing;0.0;Bajo;2.0;Cat_6
463058;Femenino;No;25;Si;Dueño de casa;13.0;Bajo;1.0;Cat_4
463062;Femenino;Si;39;Si;Artista;1.0;Medio;3.0;Cat_6
463069;Masculino;No;25;Si;Artista;7.0;Bajo;1.0;Cat_6
463075;Masculino;Si;52;Si;Artista;0.0;Bajo;4.0;Cat_6
463080;Masculino;No;33;No;Artista;0.0;Bajo;4.0;Cat_5
463083;Masculino;No;28;Si;Artista;6.0;Bajo;3.0;Cat_6
463085;Femenino;No;43;Si;Artista;0.0;Bajo;1.0;Cat_6
463086;Masculino;No;30;Si;Artista;8.0;Bajo;Tens;Cat_5
463088;Femenino;Si;84;Si;Abogado;1.0;Alto;2.0;Cat_6
463089;Masculino;Si;48;Si;Ejecutivo;6.0;Alto;4.0;Cat_6
463090;Femenino;Si;55;No;Ingenieria;3.0;Medio;2.0;Cat_6
463091;Femenino;Si;37;Si;Dueño de casa;8.0;Bajo;1.0;Cat_6
463094;Masculino;Si;38;Si;Ingenieria;11.0;Medio;3.0;Cat_6
463096;Femenino;No;28;Si;Doctor;1.0;Bajo;3.0;Cat_6
463099;Masculino;Si;86;Si;Abogado;1.0;Bajo;1.0;Cat_6
463100;Femenino;No;35;No;Dueño de casa;9.0;Bajo;1.0;Cat_6
463102;Masculino;No;35;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
463104;Femenino;Si;46;No;Abogado;0.0;Bajo;1.0;Cat_6
463106;Femenino;Si;79;Si;Abogado;0.0;Bajo;1.0;Cat_6
463108;Masculino;Si;63;Si;Abogado;5.0;Alto;2.0;Cat_6
463118;Femenino;Si;50;Si;Doctor;1.0;Alto;3.0;Cat_6
463120;Femenino;No;35;Si;Entretenimiento;0.0;Bajo;1.0;Cat_6
463129;Masculino;Si;65;No;Doctor;1.0;Bajo;1.0;Cat_6
463133;Masculino;Si;50;No;Artista;0.0;Medio;4.0;Cat_6
463138;Femenino;No;27;No;Dueño de casa;1.0;Bajo;Tens;Cat_3
463144;Masculino;Si;45;Si;Ejecutivo;0.0;Alto;3.0;Cat_6
463145;Femenino;No;36;Si;Dueño de casa;0.0;Bajo;4.0;Cat_6
463146;Masculino;Si;43;No;Entretenimiento;11.0;Medio;2.0;Cat_6
463148;Masculino;Si;62;Si;Marketing;1.0;Alto;5.0;Cat_6
463149;Masculino;Si;57;Si;Artista;2.0;Medio;2.0;Cat_6
463150;Masculino;No;51;No;Marketing;9.0;Bajo;1.0;Cat_6
463151;Masculino;Si;59;Si;Artista;0.0;Bajo;1.0;Cat_3
463154;Femenino;Si;27;No;Artista;0.0;Bajo;4.0;Cat_6
463156;Femenino;Si;83;No;Abogado;1.0;Alto;2.0;Cat_6
463157;Masculino;Si;50;Si;Entretenimiento;6.0;Bajo;3.0;Cat_6
463158;Masculino;Si;75;Si;Ejecutivo;1.0;Alto;3.0;Cat_6
463163;Masculino;No;28;No;Ejecutivo;2.0;Bajo;2.0;Cat_3
463164;Masculino;Si;39;Si;Artista;9.0;Medio;2.0;Cat_6
463165;Femenino;Si;69;Si;Doctor;0.0;Medio;2.0;Cat_6
463166;Femenino;No;41;Si;Artista;1.0;Bajo;1.0;Cat_4
463170;Femenino;Tens;28;Si;Enfermeria;0.0;Bajo;5.0;Cat_3
463171;Femenino;Si;39;No;Entretenimiento;1.0;Alto;3.0;Cat_3
463173;Masculino;No;47;Si;Artista;0.0;Bajo;1.0;Cat_3
463174;Femenino;Si;62;Si;Ingenieria;1.0;Bajo;1.0;Cat_3
463175;Femenino;Tens;41;No;Ingenieria;0.0;Bajo;4.0;Cat_3
463181;Masculino;Si;49;Si;Doctor;5.0;Medio;3.0;Cat_5
463187;Femenino;Si;52;Si;Artista;8.0;Bajo;2.0;Cat_6
463192;Femenino;Si;48;No;Entretenimiento;2.0;Medio;Tens;Cat_4
463195;Femenino;No;26;Si;Enfermeria;7.0;Bajo;2.0;Cat_3
463196;Femenino;Si;72;Si;Ingenieria;1.0;Bajo;1.0;Cat_6
463199;Femenino;Si;47;Si;Artista;0.0;Bajo;3.0;Cat_4
463201;Femenino;No;19;No;Enfermeria;1.0;Bajo;2.0;Cat_4
463203;Femenino;No;21;No;Enfermeria;1.0;Bajo;3.0;Cat_7
463204;Masculino;No;39;No;Entretenimiento;1.0;Bajo;1.0;Cat_6
463209;Femenino;No;52;Si;Artista;0.0;Bajo;1.0;Cat_6
463218;Masculino;Si;37;No;Entretenimiento;8.0;Medio;3.0;Cat_6
463219;Masculino;Si;51;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
463220;Masculino;Si;48;No;Ingenieria;1.0;Medio;3.0;Cat_6
463221;Masculino;No;22;No;Enfermeria;1.0;Bajo;3.0;Cat_6
463224;Masculino;Si;47;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
463240;Femenino;Si;45;No;Ingenieria;0.0;Medio;3.0;Cat_6
463242;Femenino;No;29;No;Ingenieria;5.0;Bajo;2.0;Cat_6
463244;Femenino;Si;47;No;Doctor;1.0;Bajo;1.0;Cat_6
463245;Masculino;Si;41;Si;Entretenimiento;8.0;Medio;2.0;Cat_6
463248;Femenino;Si;32;No;Dueño de casa;9.0;Medio;4.0;Cat_2
463251;Masculino;Si;31;No;Marketing;2.0;Bajo;3.0;Cat_6
463256;Masculino;No;20;No;Marketing;1.0;Bajo;3.0;Cat_6
463258;Femenino;Si;46;Si;Artista;0.0;Medio;3.0;Cat_6
463260;Masculino;Si;70;Si;Abogado;3.0;Bajo;1.0;Cat_6
463265;Masculino;Si;65;Si;Artista;1.0;Medio;3.0;Cat_6
463266;Femenino;Si;68;Tens;Artista;1.0;Medio;2.0;Cat_6
463267;Masculino;Si;29;No;Dueño de casa;9.0;Bajo;1.0;Cat_4
463269;Masculino;Si;41;Si;Entretenimiento;3.0;Medio;2.0;Cat_3
463270;Masculino;Si;50;No;Ejecutivo;0.0;Bajo;5.0;Cat_4
463273;Masculino;Si;38;Si;Entretenimiento;9.0;Medio;2.0;Cat_3
463276;Masculino;Si;37;No;Ejecutivo;1.0;Medio;2.0;Cat_3
463277;Femenino;Si;30;No;Ingenieria;6.0;Bajo;2.0;Cat_3
463278;Femenino;Si;63;Si;Ingenieria;1.0;Bajo;1.0;Cat_3
463280;Masculino;Si;42;Si;Artista;6.0;Medio;2.0;Cat_3
463292;Masculino;Si;41;No;Ejecutivo;0.0;Alto;3.0;Cat_6
463302;Femenino;Si;60;Si;Ingenieria;1.0;Alto;4.0;Cat_6
463308;Masculino;Si;46;Si;Ingenieria;1.0;Bajo;2.0;Cat_3
463316;Femenino;Si;83;No;Abogado;0.0;Alto;2.0;Cat_6
463323;Masculino;Si;27;Si;Enfermeria;3.0;Bajo;2.0;Cat_6
463324;Femenino;No;22;No;Enfermeria;1.0;Bajo;4.0;Cat_2
463330;Masculino;No;20;No;Enfermeria;0.0;Bajo;4.0;Cat_6
463332;Femenino;Si;40;Si;Ingenieria;0.0;Bajo;2.0;Cat_6
463334;Femenino;No;28;Si;Doctor;0.0;Bajo;6.0;Cat_4
463335;Masculino;No;28;Si;Doctor;1.0;Bajo;1.0;Cat_4
463338;Masculino;Si;28;No;Entretenimiento;0.0;Bajo;2.0;Cat_3
463340;Femenino;No;20;No;Enfermeria;0.0;Bajo;4.0;Cat_3
463341;Femenino;Si;53;No;Ingenieria;0.0;Medio;6.0;Cat_3
463348;Femenino;Si;35;Si;Doctor;0.0;Bajo;2.0;Cat_6
463351;Femenino;No;21;Tens;Enfermeria;3.0;Bajo;4.0;Cat_5
463356;Masculino;No;30;Si;Enfermeria;6.0;Bajo;4.0;Cat_2
463360;Femenino;Si;46;Si;Artista;2.0;Bajo;1.0;Cat_6
463367;Femenino;No;36;Si;Ingenieria;3.0;Bajo;4.0;Cat_2
463368;Femenino;Si;38;Si;Artista;4.0;Alto;3.0;Cat_2
463372;Femenino;Si;26;No;Marketing;1.0;Medio;2.0;Cat_4
463375;Femenino;Si;45;Si;Doctor;1.0;Bajo;1.0;Cat_4
463376;Femenino;Si;46;Si;Ejecutivo;5.0;Alto;2.0;Cat_6
463378;Masculino;No;25;Si;Doctor;0.0;Bajo;1.0;Cat_3
463379;Masculino;No;27;No;Marketing;0.0;Bajo;7.0;Cat_6
463386;Femenino;Si;42;Si;Doctor;6.0;Bajo;1.0;Cat_3
463387;Masculino;Tens;20;No;Marketing;3.0;Bajo;2.0;Cat_3
463391;Masculino;Si;55;Si;Doctor;6.0;Bajo;1.0;Cat_3
463395;Masculino;No;25;No;Marketing;1.0;Bajo;1.0;Cat_6
463404;Masculino;Si;27;No;Doctor;1.0;Alto;2.0;Cat_3
463406;Masculino;No;31;No;Marketing;0.0;Bajo;4.0;Cat_3
463409;Femenino;Si;38;No;Entretenimiento;6.0;Medio;5.0;Cat_2
463411;Masculino;Si;43;Si;Entretenimiento;1.0;Medio;2.0;Cat_6
463420;Femenino;Si;59;Si;Artista;2.0;Alto;3.0;Cat_6
463423;Masculino;Si;61;No;Ejecutivo;1.0;Medio;3.0;Cat_6
463427;Femenino;Si;27;Si;Ingenieria;1.0;Bajo;2.0;Cat_6
463428;Masculino;Si;26;No;Ejecutivo;1.0;Alto;5.0;Cat_6
463431;Masculino;Si;39;Si;Artista;1.0;Medio;4.0;Cat_4
463437;Masculino;Si;51;Si;Artista;0.0;Medio;3.0;Cat_6
463438;Masculino;Si;47;No;Entretenimiento;0.0;Medio;3.0;Cat_6
463443;Masculino;Si;52;Si;Artista;1.0;Medio;4.0;Cat_6
463444;Masculino;Si;59;Si;Abogado;1.0;Alto;2.0;Cat_6
463447;Masculino;Si;57;No;Ingenieria;1.0;Medio;2.0;Cat_6
463452;Femenino;Si;86;Si;Abogado;1.0;Alto;2.0;Cat_6
463460;Masculino;Si;49;Si;Artista;1.0;Medio;2.0;Cat_6
463461;Masculino;No;30;No;Doctor;1.0;Bajo;4.0;Cat_4
463462;Femenino;Si;43;No;Ingenieria;0.0;Medio;4.0;Cat_6
463470;Masculino;No;19;No;Enfermeria;1.0;Bajo;5.0;Cat_2
463472;Masculino;No;20;No;Enfermeria;1.0;Bajo;4.0;Cat_6
463473;Masculino;No;19;No;Enfermeria;1.0;Bajo;3.0;Cat_6
463475;Femenino;Si;43;Si;Doctor;0.0;Bajo;1.0;Cat_6
463477;Masculino;No;31;No;Enfermeria;0.0;Bajo;4.0;Cat_4
463483;Masculino;Si;30;No;Ejecutivo;1.0;Alto;2.0;Cat_6
463491;Masculino;Si;27;Si;Doctor;8.0;Medio;3.0;Cat_6
463493;Masculino;Si;36;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
463499;Masculino;Si;47;Si;Ejecutivo;0.0;Bajo;2.0;Cat_6
463500;Masculino;Si;35;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
463503;Masculino;Si;25;Si;Entretenimiento;0.0;Bajo;2.0;Cat_7
463508;Femenino;Si;25;No;Artista;0.0;Bajo;3.0;Cat_6
463509;Masculino;No;38;No;Artista;1.0;Bajo;1.0;Cat_3
463512;Femenino;No;32;No;Ingenieria;0.0;Bajo;3.0;Cat_6
463516;Masculino;Si;48;No;Ejecutivo;1.0;Alto;6.0;Cat_6
463527;Femenino;No;38;No;Artista;10.0;Bajo;1.0;Cat_6
463528;Masculino;Si;70;No;Ejecutivo;1.0;Alto;2.0;Cat_6
463529;Masculino;No;42;Si;Marketing;1.0;Bajo;1.0;Cat_6
463533;Femenino;Si;85;Si;Artista;1.0;Alto;2.0;Cat_2
463537;Femenino;No;25;Si;Enfermeria;1.0;Bajo;3.0;Cat_6
463545;Femenino;No;31;Si;Doctor;1.0;Bajo;2.0;Cat_4
463548;Femenino;No;20;No;Enfermeria;3.0;Bajo;4.0;Cat_4
463550;Femenino;Si;37;Si;Artista;0.0;Medio;2.0;Cat_4
463553;Masculino;No;33;Si;Artista;8.0;Bajo;2.0;Cat_6
463554;Femenino;No;52;No;Artista;5.0;Bajo;1.0;Cat_6
463557;Masculino;No;26;Si;Doctor;0.0;Bajo;3.0;Cat_6
463560;Femenino;No;21;No;Enfermeria;9.0;Bajo;5.0;Cat_4
463561;Femenino;No;42;Si;Ingenieria;0.0;Bajo;1.0;Cat_6
463566;Femenino;Si;35;Si;Dueño de casa;1.0;Medio;4.0;Cat_2
463572;Masculino;Si;39;Si;Artista;0.0;Medio;4.0;Cat_6
463577;Femenino;Si;41;Si;Doctor;1.0;Medio;2.0;Cat_6
463586;Femenino;No;18;No;Enfermeria;1.0;Bajo;5.0;Cat_6
463588;Masculino;No;22;No;Enfermeria;0.0;Bajo;1.0;Cat_6
463598;Femenino;Si;25;No;Ingenieria;2.0;Bajo;2.0;Cat_6
463601;Femenino;No;20;No;Enfermeria;4.0;Bajo;5.0;Cat_4
463603;Femenino;No;18;No;Entretenimiento;0.0;Bajo;4.0;Cat_2
463605;Femenino;No;20;No;Enfermeria;1.0;Bajo;5.0;Cat_5
463606;Masculino;No;21;No;Marketing;0.0;Bajo;4.0;Cat_2
463614;Femenino;No;25;No;Enfermeria;1.0;Bajo;4.0;Cat_3
463615;Femenino;Si;60;Si;Artista;1.0;Medio;2.0;Cat_6
463616;Femenino;Si;46;No;Ingenieria;0.0;Medio;5.0;Cat_3
463619;Masculino;Si;68;No;Ejecutivo;1.0;Alto;2.0;Cat_6
463620;Masculino;No;21;No;Enfermeria;1.0;Bajo;4.0;Cat_2
463623;Masculino;No;27;Si;Doctor;0.0;Bajo;3.0;Cat_6
463624;Masculino;Si;59;Si;Ejecutivo;1.0;Alto;4.0;Cat_6
463628;Femenino;No;26;Si;Artista;8.0;Bajo;1.0;Cat_6
463632;Masculino;Si;26;Si;Artista;0.0;Medio;2.0;Cat_6
463638;Femenino;Si;32;No;Doctor;1.0;Medio;2.0;Cat_7
463639;Masculino;No;33;No;Enfermeria;0.0;Bajo;6.0;Cat_6
463640;Masculino;No;28;Si;Enfermeria;0.0;Bajo;3.0;Cat_6
463644;Femenino;No;30;Si;Enfermeria;0.0;Bajo;3.0;Cat_7
463652;Femenino;No;32;Si;Artista;1.0;Bajo;1.0;Cat_6
463654;Femenino;No;41;No;Ingenieria;3.0;Bajo;3.0;Cat_3
463655;Masculino;Si;42;Si;Artista;13.0;Bajo;2.0;Cat_6
463661;Femenino;Si;45;Si;Doctor;1.0;Medio;4.0;Cat_6
463663;Femenino;No;39;Si;Tens;1.0;Bajo;2.0;Cat_6
463664;Femenino;No;29;No;Ingenieria;0.0;Bajo;1.0;Cat_6
463665;Masculino;Si;46;Si;Entretenimiento;1.0;Medio;3.0;Cat_6
463669;Femenino;Si;26;Si;Marketing;5.0;Alto;4.0;Cat_2
463670;Femenino;No;26;Si;Enfermeria;1.0;Bajo;4.0;Cat_6
463689;Femenino;Si;41;Si;Doctor;1.0;Bajo;Tens;Cat_6
463699;Femenino;Si;38;Si;Marketing;9.0;Bajo;3.0;Cat_6
463703;Masculino;Si;69;No;Ejecutivo;1.0;Alto;4.0;Cat_6
463704;Masculino;No;46;Si;Artista;0.0;Bajo;2.0;Cat_6
